device,location,hostname,slaveid,register,condition,type,threshold,level,value,set_pcs_list
儲能櫃2_2,戶外,BESS4_rack05_alert,6,2,rack05組端電壓下限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,51",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,3,rack05充電電流上限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,53",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,4,rack05放電電流上限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,53",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,5,rack05單體電壓上限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,81",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,6,rack05單體電壓下限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,83",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,7,rack05充電溫度上限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,89",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,8,rack05充電溫度下限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,91",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,9,rack05放電溫度上限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,89",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,10,rack05放電溫度下限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,91",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,11,rack05單體溫度上限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,89",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,12,rack05單體溫度下限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,91",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,13,rack05環境溫度上限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,59",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,14,rack05環境溫度下限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,59",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,15,rack05動力線溫度上限預警,Boolean,1,earlywarning,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,16,rack05組SOC上限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,55",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,17,rack05組SOC下限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,55",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,18,rack05正極絕緣電阻下限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,61",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,19,rack05負極絕緣電阻下限預警,Boolean,1,earlywarning,"BESS4_rack05_status,14,63",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,20,rack05箱壓差上限預警,Boolean,1,earlywarning,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,21,rack05箱溫差上限預警,Boolean,1,earlywarning,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,22,rack05組端電壓上限告警,Boolean,1,warning,"BESS4_rack05_status,14,51",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,23,rack05組端電壓下限告警,Boolean,1,warning,"BESS4_rack05_status,14,51",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,24,rack05充電電流上限告警,Boolean,1,warning,"BESS4_rack05_status,14,53",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,25,rack05放電電流上限告警,Boolean,1,warning,"BESS4_rack05_status,14,53",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,26,rack05單體電壓上限告警,Boolean,1,warning,"BESS4_rack05_status,14,81",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,27,rack05單體電壓下限告警,Boolean,1,warning,"BESS4_rack05_status,14,83",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,28,rack05充電溫度上限告警,Boolean,1,warning,"BESS4_rack05_status,14,89",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,29,rack05充電溫度下限告警,Boolean,1,warning,"BESS4_rack05_status,14,91",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,30,rack05放電溫度上限告警,Boolean,1,warning,"BESS4_rack05_status,14,89",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,31,rack05放電溫度下限告警,Boolean,1,warning,"BESS4_rack05_status,14,91",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,32,rack05單體溫度上限告警,Boolean,1,warning,"BESS4_rack05_status,14,89",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,33,rack05單體溫度下限告警,Boolean,1,warning,"BESS4_rack05_status,14,91",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,34,rack05環境溫度上限告警,Boolean,1,warning,"BESS4_rack05_status,14,59",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,35,rack05環境溫度下限告警,Boolean,1,warning,"BESS4_rack05_status,14,59",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,36,rack05動力線溫度上限告警,Boolean,1,warning,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,37,rack05組SOC上限告警,Boolean,1,warning,"BESS4_rack05_status,14,55",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,38,rack05組SOC下限告警,Boolean,1,warning,"BESS4_rack05_status,14,55",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,39,rack05正極絕緣電阻下限告警,Boolean,1,warning,"BESS4_rack05_status,14,61",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,40,rack05負極絕緣電阻下限告警,Boolean,1,warning,"BESS4_rack05_status,14,63",
儲能櫃2_2,戶外,BESS4_rack05_alert,6,41,rack05箱壓差上限告警,Boolean,1,warning,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,42,rack05箱溫差上限告警,Boolean,1,warning,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,43,rack05組端電壓上限保護,Boolean,1,protection,"BESS4_rack05_status,14,51",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,44,rack05組端電壓下限保護,Boolean,1,protection,"BESS4_rack05_status,14,51",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,45,rack05充電電流上限保護,Boolean,1,protection,"BESS4_rack05_status,14,53",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,46,rack05放電電流上限保護,Boolean,1,protection,"BESS4_rack05_status,14,53",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,47,rack05單體電壓上限保護,Boolean,1,protection,"BESS4_rack05_status,14,81",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,48,rack05單體電壓下限保護,Boolean,1,protection,"BESS4_rack05_status,14,83",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,49,rack05充電溫度上限保護,Boolean,1,protection,"BESS4_rack05_status,14,89",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,50,rack05充電溫度下限保護,Boolean,1,protection,"BESS4_rack05_status,14,91",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,51,rack05放電溫度上限保護,Boolean,1,protection,"BESS4_rack05_status,14,89",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,52,rack05放電溫度下限保護,Boolean,1,protection,"BESS4_rack05_status,14,91",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,53,rack05單體溫度上限保護,Boolean,1,protection,"BESS4_rack05_status,14,89",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,54,rack05單體溫度下限保護,Boolean,1,protection,"BESS4_rack05_status,14,91",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,55,rack05環境溫度上限保護,Boolean,1,protection,"BESS4_rack05_status,14,59",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,56,rack05環境溫度下限保護,Boolean,1,protection,"BESS4_rack05_status,14,59",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,57,rack05動力線溫度上限保護,Boolean,1,protection,,PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,58,rack05組SOC上限保護,Boolean,1,protection,"BESS4_rack05_status,14,55",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,59,rack05組SOC下限保護,Boolean,1,protection,"BESS4_rack05_status,14,55",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,60,rack05正極絕緣電阻下限保護,Boolean,1,protection,"BESS4_rack05_status,14,61",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,61,rack05負極絕緣電阻下限保護,Boolean,1,protection,"BESS4_rack05_status,14,63",PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,62,rack05箱壓差上限保護,Boolean,1,protection,,PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,63,rack05箱溫差上限保護,Boolean,1,protection,,PCS2
儲能櫃2_2,戶外,BESS4_rack05_alert,6,64,rack05電池溫度溫升過快,Boolean,1,warning,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,65,rack05動力線溫度溫升過快,Boolean,1,warning,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,66,rack05BMU通訊故障,Boolean,1,fault,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,67,rack05BCMU通訊故障,Boolean,1,fault,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,68,rack05單體電壓採集線故障,Boolean,1,fault,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,69,rack05總壓採集線故障,Boolean,1,fault,,
儲能櫃2_2,戶外,BESS4_rack05_alert,6,70,rack05電流採集線故障,Boolean,1,fault,,
